seq,timestamp,width,height,frame_id,filename
8071,1475186967110017083,640,480,center_camera,center/1475186967110017083.jpg
9192,1475186967130990153,640,480,right_camera,right/1475186967130990153.jpg
9595,1475186967152301590,640,480,left_camera,left/1475186967152301590.jpg
8072,1475186967159978754,640,480,center_camera,center/1475186967159978754.jpg
9193,1475186967181117129,640,480,right_camera,right/1475186967181117129.jpg
9596,1475186967202333124,640,480,left_camera,left/1475186967202333124.jpg
8073,1475186967209978722,640,480,center_camera,center/1475186967209978722.jpg
9194,1475186967231028147,640,480,right_camera,right/1475186967231028147.jpg
9597,1475186967252347549,640,480,left_camera,left/1475186967252347549.jpg
8074,1475186967259935414,640,480,center_camera,center/1475186967259935414.jpg
9195,1475186967280945774,640,480,right_camera,right/1475186967280945774.jpg
9598,1475186967302350379,640,480,left_camera,left/1475186967302350379.jpg
8075,1475186967310000509,640,480,center_camera,center/1475186967310000509.jpg
9196,1475186967330990795,640,480,right_camera,right/1475186967330990795.jpg
9599,1475186967352408017,640,480,left_camera,left/1475186967352408017.jpg
8076,1475186967359939779,640,480,center_camera,center/1475186967359939779.jpg
9197,1475186967381180880,640,480,right_camera,right/1475186967381180880.jpg
9600,1475186967402360536,640,480,left_camera,left/1475186967402360536.jpg
8077,1475186967409927415,640,480,center_camera,center/1475186967409927415.jpg
9198,1475186967431138458,640,480,right_camera,right/1475186967431138458.jpg
9601,1475186967452323675,640,480,left_camera,left/1475186967452323675.jpg
8078,1475186967459898308,640,480,center_camera,center/1475186967459898308.jpg
9199,1475186967481112575,640,480,right_camera,right/1475186967481112575.jpg
9602,1475186967502350278,640,480,left_camera,left/1475186967502350278.jpg
8079,1475186967510417491,640,480,center_camera,center/1475186967510417491.jpg
9200,1475186967531056835,640,480,right_camera,right/1475186967531056835.jpg
9603,1475186967552421102,640,480,left_camera,left/1475186967552421102.jpg
8080,1475186967559985824,640,480,center_camera,center/1475186967559985824.jpg
9201,1475186967580996142,640,480,right_camera,right/1475186967580996142.jpg
9604,1475186967602418671,640,480,left_camera,left/1475186967602418671.jpg
8081,1475186967610202032,640,480,center_camera,center/1475186967610202032.jpg
9202,1475186967631148515,640,480,right_camera,right/1475186967631148515.jpg
9605,1475186967652336087,640,480,left_camera,left/1475186967652336087.jpg
8082,1475186967660055232,640,480,center_camera,center/1475186967660055232.jpg
9203,1475186967681091243,640,480,right_camera,right/1475186967681091243.jpg
9606,1475186967702384305,640,480,left_camera,left/1475186967702384305.jpg
8083,1475186967710038025,640,480,center_camera,center/1475186967710038025.jpg
9204,1475186967731046428,640,480,right_camera,right/1475186967731046428.jpg
9607,1475186967752480109,640,480,left_camera,left/1475186967752480109.jpg
8084,1475186967759981934,640,480,center_camera,center/1475186967759981934.jpg
9205,1475186967781199466,640,480,right_camera,right/1475186967781199466.jpg
9608,1475186967802349049,640,480,left_camera,left/1475186967802349049.jpg
8085,1475186967810091869,640,480,center_camera,center/1475186967810091869.jpg
9206,1475186967831167345,640,480,right_camera,right/1475186967831167345.jpg
9609,1475186967852329491,640,480,left_camera,left/1475186967852329491.jpg
8086,1475186967860118956,640,480,center_camera,center/1475186967860118956.jpg
9207,1475186967881097038,640,480,right_camera,right/1475186967881097038.jpg
9610,1475186967902412981,640,480,left_camera,left/1475186967902412981.jpg
8087,1475186967910106767,640,480,center_camera,center/1475186967910106767.jpg
9208,1475186967931160719,640,480,right_camera,right/1475186967931160719.jpg
9611,1475186967952435226,640,480,left_camera,left/1475186967952435226.jpg
8088,1475186967960029554,640,480,center_camera,center/1475186967960029554.jpg
9209,1475186967981228157,640,480,right_camera,right/1475186967981228157.jpg
9612,1475186968002465160,640,480,left_camera,left/1475186968002465160.jpg
8089,1475186968010031255,640,480,center_camera,center/1475186968010031255.jpg
9210,1475186968031131208,640,480,right_camera,right/1475186968031131208.jpg
9613,1475186968052441949,640,480,left_camera,left/1475186968052441949.jpg
8090,1475186968060083756,640,480,center_camera,center/1475186968060083756.jpg
9211,1475186968081544903,640,480,right_camera,right/1475186968081544903.jpg
9614,1475186968102431899,640,480,left_camera,left/1475186968102431899.jpg
8091,1475186968110018708,640,480,center_camera,center/1475186968110018708.jpg
9212,1475186968131140863,640,480,right_camera,right/1475186968131140863.jpg
9615,1475186968152490553,640,480,left_camera,left/1475186968152490553.jpg
8092,1475186968160109215,640,480,center_camera,center/1475186968160109215.jpg
9213,1475186968181346358,640,480,right_camera,right/1475186968181346358.jpg
9616,1475186968202599634,640,480,left_camera,left/1475186968202599634.jpg
8093,1475186968210144426,640,480,center_camera,center/1475186968210144426.jpg
9214,1475186968231180465,640,480,right_camera,right/1475186968231180465.jpg
9617,1475186968252532138,640,480,left_camera,left/1475186968252532138.jpg
8094,1475186968260244027,640,480,center_camera,center/1475186968260244027.jpg
9215,1475186968281477158,640,480,right_camera,right/1475186968281477158.jpg
9618,1475186968302637445,640,480,left_camera,left/1475186968302637445.jpg
8095,1475186968310120905,640,480,center_camera,center/1475186968310120905.jpg
9216,1475186968331223674,640,480,right_camera,right/1475186968331223674.jpg
9619,1475186968352485448,640,480,left_camera,left/1475186968352485448.jpg
8096,1475186968360262590,640,480,center_camera,center/1475186968360262590.jpg
9217,1475186968381406278,640,480,right_camera,right/1475186968381406278.jpg
9620,1475186968402695955,640,480,left_camera,left/1475186968402695955.jpg
8097,1475186968410167153,640,480,center_camera,center/1475186968410167153.jpg
9218,1475186968431285579,640,480,right_camera,right/1475186968431285579.jpg
9621,1475186968452610398,640,480,left_camera,left/1475186968452610398.jpg
8098,1475186968460247030,640,480,center_camera,center/1475186968460247030.jpg
9219,1475186968481278728,640,480,right_camera,right/1475186968481278728.jpg
9622,1475186968502475157,640,480,left_camera,left/1475186968502475157.jpg
8099,1475186968510492245,640,480,center_camera,center/1475186968510492245.jpg
9220,1475186968531516734,640,480,right_camera,right/1475186968531516734.jpg
9623,1475186968552678811,640,480,left_camera,left/1475186968552678811.jpg
8100,1475186968560165019,640,480,center_camera,center/1475186968560165019.jpg
9221,1475186968581236676,640,480,right_camera,right/1475186968581236676.jpg
9624,1475186968602522548,640,480,left_camera,left/1475186968602522548.jpg
8101,1475186968610358248,640,480,center_camera,center/1475186968610358248.jpg
9222,1475186968631418113,640,480,right_camera,right/1475186968631418113.jpg
9625,1475186968652814438,640,480,left_camera,left/1475186968652814438.jpg
8102,1475186968660100184,640,480,center_camera,center/1475186968660100184.jpg
9223,1475186968681202717,640,480,right_camera,right/1475186968681202717.jpg
9626,1475186968702599783,640,480,left_camera,left/1475186968702599783.jpg
8103,1475186968710352834,640,480,center_camera,center/1475186968710352834.jpg
9224,1475186968731400009,640,480,right_camera,right/1475186968731400009.jpg
9627,1475186968752830691,640,480,left_camera,left/1475186968752830691.jpg
8104,1475186968760071974,640,480,center_camera,center/1475186968760071974.jpg
9225,1475186968781247899,640,480,right_camera,right/1475186968781247899.jpg
9628,1475186968802641716,640,480,left_camera,left/1475186968802641716.jpg
8105,1475186968810405823,640,480,center_camera,center/1475186968810405823.jpg
9226,1475186968831520468,640,480,right_camera,right/1475186968831520468.jpg
9629,1475186968852708045,640,480,left_camera,left/1475186968852708045.jpg
8106,1475186968860189420,640,480,center_camera,center/1475186968860189420.jpg
9227,1475186968881278830,640,480,right_camera,right/1475186968881278830.jpg
9630,1475186968902606127,640,480,left_camera,left/1475186968902606127.jpg
8107,1475186968910454031,640,480,center_camera,center/1475186968910454031.jpg
9228,1475186968931505910,640,480,right_camera,right/1475186968931505910.jpg
9631,1475186968952733849,640,480,left_camera,left/1475186968952733849.jpg
8108,1475186968960167525,640,480,center_camera,center/1475186968960167525.jpg
9229,1475186968981270976,640,480,right_camera,right/1475186968981270976.jpg
9632,1475186969002620996,640,480,left_camera,left/1475186969002620996.jpg
8109,1475186969010332542,640,480,center_camera,center/1475186969010332542.jpg
9230,1475186969031353856,640,480,right_camera,right/1475186969031353856.jpg
9633,1475186969052826170,640,480,left_camera,left/1475186969052826170.jpg
8110,1475186969060094397,640,480,center_camera,center/1475186969060094397.jpg
9231,1475186969081624248,640,480,right_camera,right/1475186969081624248.jpg
9634,1475186969102687316,640,480,left_camera,left/1475186969102687316.jpg
8111,1475186969110410223,640,480,center_camera,center/1475186969110410223.jpg
9232,1475186969131566075,640,480,right_camera,right/1475186969131566075.jpg
9635,1475186969152850712,640,480,left_camera,left/1475186969152850712.jpg
8112,1475186969160255839,640,480,center_camera,center/1475186969160255839.jpg
9233,1475186969181321107,640,480,right_camera,right/1475186969181321107.jpg
9636,1475186969202610262,640,480,left_camera,left/1475186969202610262.jpg
8113,1475186969210300832,640,480,center_camera,center/1475186969210300832.jpg
9234,1475186969231448188,640,480,right_camera,right/1475186969231448188.jpg
9637,1475186969252845921,640,480,left_camera,left/1475186969252845921.jpg
8114,1475186969260225150,640,480,center_camera,center/1475186969260225150.jpg
9235,1475186969281386177,640,480,right_camera,right/1475186969281386177.jpg
9638,1475186969302630091,640,480,left_camera,left/1475186969302630091.jpg
8115,1475186969310377125,640,480,center_camera,center/1475186969310377125.jpg
9236,1475186969331500285,640,480,right_camera,right/1475186969331500285.jpg
9639,1475186969352855075,640,480,left_camera,left/1475186969352855075.jpg
8116,1475186969360243966,640,480,center_camera,center/1475186969360243966.jpg
9237,1475186969381351670,640,480,right_camera,right/1475186969381351670.jpg
9640,1475186969402751129,640,480,left_camera,left/1475186969402751129.jpg
8117,1475186969410400168,640,480,center_camera,center/1475186969410400168.jpg
9238,1475186969431516551,640,480,right_camera,right/1475186969431516551.jpg
9641,1475186969452820963,640,480,left_camera,left/1475186969452820963.jpg
8118,1475186969460193340,640,480,center_camera,center/1475186969460193340.jpg
9239,1475186969481460331,640,480,right_camera,right/1475186969481460331.jpg
9642,1475186969502711241,640,480,left_camera,left/1475186969502711241.jpg
8119,1475186969510522329,640,480,center_camera,center/1475186969510522329.jpg
9240,1475186969531497292,640,480,right_camera,right/1475186969531497292.jpg
9643,1475186969552840899,640,480,left_camera,left/1475186969552840899.jpg
8120,1475186969560224276,640,480,center_camera,center/1475186969560224276.jpg
9241,1475186969581385506,640,480,right_camera,right/1475186969581385506.jpg
9644,1475186969602793508,640,480,left_camera,left/1475186969602793508.jpg
8121,1475186969610333283,640,480,center_camera,center/1475186969610333283.jpg
9242,1475186969631434136,640,480,right_camera,right/1475186969631434136.jpg
9645,1475186969652650100,640,480,left_camera,left/1475186969652650100.jpg
8122,1475186969660238848,640,480,center_camera,center/1475186969660238848.jpg
9243,1475186969681444934,640,480,right_camera,right/1475186969681444934.jpg
9646,1475186969702672853,640,480,left_camera,left/1475186969702672853.jpg
8123,1475186969710192868,640,480,center_camera,center/1475186969710192868.jpg
9244,1475186969731397711,640,480,right_camera,right/1475186969731397711.jpg
9647,1475186969752648097,640,480,left_camera,left/1475186969752648097.jpg
8124,1475186969760252121,640,480,center_camera,center/1475186969760252121.jpg
9245,1475186969781415030,640,480,right_camera,right/1475186969781415030.jpg
9648,1475186969802630133,640,480,left_camera,left/1475186969802630133.jpg
8125,1475186969810279666,640,480,center_camera,center/1475186969810279666.jpg
9246,1475186969831500868,640,480,right_camera,right/1475186969831500868.jpg
9649,1475186969852665332,640,480,left_camera,left/1475186969852665332.jpg
8126,1475186969860300794,640,480,center_camera,center/1475186969860300794.jpg
9247,1475186969881428151,640,480,right_camera,right/1475186969881428151.jpg
9650,1475186969903424792,640,480,left_camera,left/1475186969903424792.jpg
8127,1475186969910409334,640,480,center_camera,center/1475186969910409334.jpg
9248,1475186969931415185,640,480,right_camera,right/1475186969931415185.jpg
9651,1475186969952812330,640,480,left_camera,left/1475186969952812330.jpg
8128,1475186969960292414,640,480,center_camera,center/1475186969960292414.jpg
9249,1475186969981487466,640,480,right_camera,right/1475186969981487466.jpg
9652,1475186970002732361,640,480,left_camera,left/1475186970002732361.jpg
8129,1475186970010290037,640,480,center_camera,center/1475186970010290037.jpg
9250,1475186970031365009,640,480,right_camera,right/1475186970031365009.jpg
9653,1475186970052727009,640,480,left_camera,left/1475186970052727009.jpg
8130,1475186970060358426,640,480,center_camera,center/1475186970060358426.jpg
9251,1475186970081870008,640,480,right_camera,right/1475186970081870008.jpg
9654,1475186970102673428,640,480,left_camera,left/1475186970102673428.jpg
8131,1475186970110360848,640,480,center_camera,center/1475186970110360848.jpg
9252,1475186970131424978,640,480,right_camera,right/1475186970131424978.jpg
9655,1475186970152707736,640,480,left_camera,left/1475186970152707736.jpg
8132,1475186970160466117,640,480,center_camera,center/1475186970160466117.jpg
9253,1475186970181431658,640,480,right_camera,right/1475186970181431658.jpg
9656,1475186970202804732,640,480,left_camera,left/1475186970202804732.jpg
8133,1475186970210480218,640,480,center_camera,center/1475186970210480218.jpg
9254,1475186970231459278,640,480,right_camera,right/1475186970231459278.jpg
9657,1475186970252794195,640,480,left_camera,left/1475186970252794195.jpg
8134,1475186970260369203,640,480,center_camera,center/1475186970260369203.jpg
9255,1475186970281445852,640,480,right_camera,right/1475186970281445852.jpg
9658,1475186970302743033,640,480,left_camera,left/1475186970302743033.jpg
8135,1475186970310359337,640,480,center_camera,center/1475186970310359337.jpg
9256,1475186970331464110,640,480,right_camera,right/1475186970331464110.jpg
9659,1475186970352747444,640,480,left_camera,left/1475186970352747444.jpg
8136,1475186970360362020,640,480,center_camera,center/1475186970360362020.jpg
9257,1475186970381562964,640,480,right_camera,right/1475186970381562964.jpg
9660,1475186970402766037,640,480,left_camera,left/1475186970402766037.jpg
8137,1475186970410395602,640,480,center_camera,center/1475186970410395602.jpg
9258,1475186970431422090,640,480,right_camera,right/1475186970431422090.jpg
9661,1475186970452740935,640,480,left_camera,left/1475186970452740935.jpg
8138,1475186970460401898,640,480,center_camera,center/1475186970460401898.jpg
9259,1475186970481598529,640,480,right_camera,right/1475186970481598529.jpg
9662,1475186970502736925,640,480,left_camera,left/1475186970502736925.jpg
8139,1475186970510598321,640,480,center_camera,center/1475186970510598321.jpg
9260,1475186970531455723,640,480,right_camera,right/1475186970531455723.jpg
9663,1475186970552791421,640,480,left_camera,left/1475186970552791421.jpg
8140,1475186970560320994,640,480,center_camera,center/1475186970560320994.jpg
9261,1475186970581521249,640,480,right_camera,right/1475186970581521249.jpg
9664,1475186970602838175,640,480,left_camera,left/1475186970602838175.jpg
8141,1475186970610441721,640,480,center_camera,center/1475186970610441721.jpg
9262,1475186970631593693,640,480,right_camera,right/1475186970631593693.jpg
9665,1475186970652790358,640,480,left_camera,left/1475186970652790358.jpg
8142,1475186970660458324,640,480,center_camera,center/1475186970660458324.jpg
9263,1475186970681622279,640,480,right_camera,right/1475186970681622279.jpg
9666,1475186970702923087,640,480,left_camera,left/1475186970702923087.jpg
8143,1475186970710410453,640,480,center_camera,center/1475186970710410453.jpg
9264,1475186970731533718,640,480,right_camera,right/1475186970731533718.jpg
9667,1475186970752806267,640,480,left_camera,left/1475186970752806267.jpg
8144,1475186970760464770,640,480,center_camera,center/1475186970760464770.jpg
9265,1475186970781550465,640,480,right_camera,right/1475186970781550465.jpg
9668,1475186970802931702,640,480,left_camera,left/1475186970802931702.jpg
8145,1475186970810489246,640,480,center_camera,center/1475186970810489246.jpg
9266,1475186970831496797,640,480,right_camera,right/1475186970831496797.jpg
9669,1475186970852841120,640,480,left_camera,left/1475186970852841120.jpg
8146,1475186970860409581,640,480,center_camera,center/1475186970860409581.jpg
9267,1475186970881629302,640,480,right_camera,right/1475186970881629302.jpg
9670,1475186970902813454,640,480,left_camera,left/1475186970902813454.jpg
8147,1475186970910641390,640,480,center_camera,center/1475186970910641390.jpg
9268,1475186970931494738,640,480,right_camera,right/1475186970931494738.jpg
9671,1475186970952835272,640,480,left_camera,left/1475186970952835272.jpg
8148,1475186970960552187,640,480,center_camera,center/1475186970960552187.jpg
9269,1475186970981595479,640,480,right_camera,right/1475186970981595479.jpg
9672,1475186971002929640,640,480,left_camera,left/1475186971002929640.jpg
8149,1475186971010426075,640,480,center_camera,center/1475186971010426075.jpg
9270,1475186971031533526,640,480,right_camera,right/1475186971031533526.jpg
9673,1475186971052924696,640,480,left_camera,left/1475186971052924696.jpg
8150,1475186971060482073,640,480,center_camera,center/1475186971060482073.jpg
9271,1475186971081981558,640,480,right_camera,right/1475186971081981558.jpg
9674,1475186971102845312,640,480,left_camera,left/1475186971102845312.jpg
8151,1475186971110610053,640,480,center_camera,center/1475186971110610053.jpg
9272,1475186971131756598,640,480,right_camera,right/1475186971131756598.jpg
9675,1475186971153059915,640,480,left_camera,left/1475186971153059915.jpg
8152,1475186971160496801,640,480,center_camera,center/1475186971160496801.jpg
9273,1475186971181718963,640,480,right_camera,right/1475186971181718963.jpg
9676,1475186971202866731,640,480,left_camera,left/1475186971202866731.jpg
8153,1475186971210710651,640,480,center_camera,center/1475186971210710651.jpg
9274,1475186971231728422,640,480,right_camera,right/1475186971231728422.jpg
9677,1475186971253189216,640,480,left_camera,left/1475186971253189216.jpg
8154,1475186971260587984,640,480,center_camera,center/1475186971260587984.jpg
9275,1475186971281576897,640,480,right_camera,right/1475186971281576897.jpg
9678,1475186971302942128,640,480,left_camera,left/1475186971302942128.jpg
8155,1475186971310694450,640,480,center_camera,center/1475186971310694450.jpg
9276,1475186971331791309,640,480,right_camera,right/1475186971331791309.jpg
9679,1475186971353033508,640,480,left_camera,left/1475186971353033508.jpg
8156,1475186971360521456,640,480,center_camera,center/1475186971360521456.jpg
9277,1475186971381659563,640,480,right_camera,right/1475186971381659563.jpg
9680,1475186971403749470,640,480,left_camera,left/1475186971403749470.jpg
8157,1475186971410579151,640,480,center_camera,center/1475186971410579151.jpg
9278,1475186971431611572,640,480,right_camera,right/1475186971431611572.jpg
9681,1475186971452963948,640,480,left_camera,left/1475186971452963948.jpg
8158,1475186971461069994,640,480,center_camera,center/1475186971461069994.jpg
9279,1475186971481809032,640,480,right_camera,right/1475186971481809032.jpg
9682,1475186971503169128,640,480,left_camera,left/1475186971503169128.jpg
8159,1475186971510839600,640,480,center_camera,center/1475186971510839600.jpg
9280,1475186971531623138,640,480,right_camera,right/1475186971531623138.jpg
9683,1475186971552950955,640,480,left_camera,left/1475186971552950955.jpg
8160,1475186971560731655,640,480,center_camera,center/1475186971560731655.jpg
9281,1475186971581862312,640,480,right_camera,right/1475186971581862312.jpg
9684,1475186971603209416,640,480,left_camera,left/1475186971603209416.jpg
8161,1475186971610515087,640,480,center_camera,center/1475186971610515087.jpg
9282,1475186971631645268,640,480,right_camera,right/1475186971631645268.jpg
9685,1475186971652929131,640,480,left_camera,left/1475186971652929131.jpg
8162,1475186971660806650,640,480,center_camera,center/1475186971660806650.jpg
9283,1475186971681922879,640,480,right_camera,right/1475186971681922879.jpg
9686,1475186971703109676,640,480,left_camera,left/1475186971703109676.jpg
8163,1475186971710540299,640,480,center_camera,center/1475186971710540299.jpg
9284,1475186971731589799,640,480,right_camera,right/1475186971731589799.jpg
9687,1475186971752928277,640,480,left_camera,left/1475186971752928277.jpg
8164,1475186971760723406,640,480,center_camera,center/1475186971760723406.jpg
9285,1475186971781982736,640,480,right_camera,right/1475186971781982736.jpg
9688,1475186971803194870,640,480,left_camera,left/1475186971803194870.jpg
8165,1475186971810576071,640,480,center_camera,center/1475186971810576071.jpg
9286,1475186971831633854,640,480,right_camera,right/1475186971831633854.jpg
9689,1475186971852937133,640,480,left_camera,left/1475186971852937133.jpg
8166,1475186971860825955,640,480,center_camera,center/1475186971860825955.jpg
9287,1475186971881970276,640,480,right_camera,right/1475186971881970276.jpg
9690,1475186971903220638,640,480,left_camera,left/1475186971903220638.jpg
8167,1475186971910536511,640,480,center_camera,center/1475186971910536511.jpg
9288,1475186971931743091,640,480,right_camera,right/1475186971931743091.jpg
9691,1475186971952991180,640,480,left_camera,left/1475186971952991180.jpg
8168,1475186971960925003,640,480,center_camera,center/1475186971960925003.jpg
9289,1475186971981942028,640,480,right_camera,right/1475186971981942028.jpg
9692,1475186972003262486,640,480,left_camera,left/1475186972003262486.jpg
8169,1475186972010555436,640,480,center_camera,center/1475186972010555436.jpg
9290,1475186972031683333,640,480,right_camera,right/1475186972031683333.jpg
9693,1475186972052984862,640,480,left_camera,left/1475186972052984862.jpg
8170,1475186972060891155,640,480,center_camera,center/1475186972060891155.jpg
9291,1475186972082044359,640,480,right_camera,right/1475186972082044359.jpg
9694,1475186972103217731,640,480,left_camera,left/1475186972103217731.jpg
8171,1475186972110559209,640,480,center_camera,center/1475186972110559209.jpg
9292,1475186972131636158,640,480,right_camera,right/1475186972131636158.jpg
9695,1475186972153064521,640,480,left_camera,left/1475186972153064521.jpg
8172,1475186972160944556,640,480,center_camera,center/1475186972160944556.jpg
9293,1475186972182006382,640,480,right_camera,right/1475186972182006382.jpg
9696,1475186972203371896,640,480,left_camera,left/1475186972203371896.jpg
8173,1475186972210627864,640,480,center_camera,center/1475186972210627864.jpg
9294,1475186972231702083,640,480,right_camera,right/1475186972231702083.jpg
9697,1475186972253060537,640,480,left_camera,left/1475186972253060537.jpg
8174,1475186972260932495,640,480,center_camera,center/1475186972260932495.jpg
9295,1475186972281923454,640,480,right_camera,right/1475186972281923454.jpg
9698,1475186972303280520,640,480,left_camera,left/1475186972303280520.jpg
8175,1475186972310638931,640,480,center_camera,center/1475186972310638931.jpg
9296,1475186972331715542,640,480,right_camera,right/1475186972331715542.jpg
9699,1475186972353044168,640,480,left_camera,left/1475186972353044168.jpg
8176,1475186972360893513,640,480,center_camera,center/1475186972360893513.jpg
9297,1475186972381857466,640,480,right_camera,right/1475186972381857466.jpg
9700,1475186972403342359,640,480,left_camera,left/1475186972403342359.jpg
8177,1475186972410710940,640,480,center_camera,center/1475186972410710940.jpg
